,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
805,402789205287641088,"RT @ARISA_OFFICIAL: 115 in tilt.emergenza: 083/8530244,083/8530223,083/8530239.Gallura: 0789/69502-0789/52020 #Sardegna #allertameteoSAR #E…",Outsiders,['Advice'],Related and informative
806,402789675078672386,RT @CINZIA_DEFENDI: #allertameteosar Le frequenze per usare le radio Vhf ed Uhf in #Sardegna: http://t.co/poXslja8ME via @notiziedm,Media,['Advice'],Related and informative
807,402797107360575488,RT @CONTROLACRISI: #controlacrisi Alluvione Sardegna. I geologi: “Oltre 6 milioni gli italiani a rischio” http://t.co/BN2NPdrpnA,Government,['Advice'],Related and informative
808,402800731235024897,Alluvione Sardegna: tutti i numeri per segnalare le emergenze #allertameteoSAR http://t.co/SGPDIwVloT,Media,['Advice'],Related and informative
809,402811586093789184,@glfloris: Avviso allerta per rischio idrogeologico appena diramata. Condividete. #allertameteoSAR #sardegna http://t.co/fXYbZCCFLD,Outsiders,['Advice'],Related and informative
810,402812869546606592,RT @sarahJLbecks: Cosa fare in caso di alluvione - i consigli della Protezione civile: http://t.co/hE254FsjN5 #Sardegna #allertameteoSAR @C…,NGOs,['Advice'],Related and informative
811,402814798947434496,RT @valentinacons: A Cagliari #Sardegna #allertameteoSAR http://t.co/y5BKM8EknE,Outsiders,['Advice'],Related and informative
812,402815579096371200,RT @vitaindiretta: #Alluvione #Sardegna: allerta per bomba d'acqua a Cagliari prevista intorno alle ore 16.00 #vid @RaiUno,Outsiders,['Advice'],Related and informative
813,402818028548919296,RT @KelleddaMurgia: #Sardegna. Telefono per assistenza a malati e disabili: 800062026 (fonte verificata),Eyewitness,['Advice'],Related and informative
814,402818489943343104,RT @Devi_Fede: “@brownsweetgirl_: segnalate questo signore #Sardegna #ForzaSardegna http://t.co/BB2bRSsCH3 / sa mamma de is callonis esti…,Outsiders,['Advice'],Related - but not informative
815,402821954434248705,RT @CriticoCinema: #RT #SARDEGNA #OLBIA #ALLERTAMETEOSAR #NUMERIUTILI  @Pinucciotwit  @Fiorello @salvosottile  @JustElisabetta !#URGENZA ht…,Media,['Advice'],Related and informative
816,402836240237862912,RT @CriticoCinema: #SARDEGNA #ALLERTAMETEOSAR ..STA PER ARRIVARE UN NUOVA #PERTURBAZIONE MOLTO FORTE NON USCITE DI CASA #OLBIA #CAGLIARI  #…,Outsiders,['Advice'],Related and informative
817,402839104943316992,RT @HuffPostItalia: #allertameteoSAR: Ancora allerta per temporali e venti di burrasca sulla #Sardegna http://t.co/SRLrOpMamb,Media,['Advice'],Related and informative
818,402840707150675969,RT @maestroveronesi: #sardegna #aggiornamenti #numeriutili #allertameteoSAR #Olbia #ForzaSardegna http://t.co/rrlzOs4Tpw,Outsiders,['Advice'],Related - but not informative
819,402842510726537216,"RT @carlogabardini: Come mi viene richiesto inoltro i numeri 'alternativi' di #EMERGENZA  per la #SARDEGNA, ché il #115 è in tilt #aiuto ht…",Outsiders,['Advice'],Related and informative
820,402843118883864576,"RT @EmanueleCanta: Alluvione #Sardegna, attenzione ai volantini-bufala: “lasciate le case”, forse opera di sciacalli ! Retwittate ! #allert…",Outsiders,['Advice'],Related and informative
821,402844427485720576,RT @CriticoCinema: #SARDEGNA #ALLERTAMETEOSAR ..STA PER ARRIVARE UN NUOVA #PERTURBAZIONE MOLTO FORTE NON USCITE DI CASA #OLBIA #CAGLIARI  #…,Outsiders,['Advice'],Related and informative
822,402847791346876416,RT @CriticoCinema: #SARDEGNA #ALLERTAMETEOSAR ..STA PER ARRIVARE UN NUOVA #PERTURBAZIONE MOLTO FORTE NON USCITE DI CASA #OLBIA #CAGLIARI  #…,Outsiders,['Advice'],Related and informative
823,402854774871449600,RT @burchiels: #Sardegna #allertameteoSAR ancora invito a diffondere il più possibile i numeri alternativi al 115. Grazie http://t.co/QzFBe…,Outsiders,['Advice'],Related and informative
824,402855106221445120,RT @burchiels: #Sardegna #allertameteoSAR ancora invito a diffondere il più possibile i numeri alternativi al 115. Grazie http://t.co/QzFBe…,Outsiders,['Advice'],Related and informative
825,402870239266103296,"RT @CriticoCinema: #URGENTE !!!  #SARDEGNA #ALLERTAMETEOSAR  Fate girare, girare, girare! http://t.co/OBiIFydvud",Outsiders,['Advice'],Related and informative
826,402870721606873088,RT @Emergenza24: [IMPORTANTE] #Sardegna +++IL 115 NON È “IN TILT” I NUMERI CHE GIRANO SONO UFFICI SPESSO NON PRESIDIATI+++ #allertameteoSAR…,Media,['Advice'],Related and informative
827,402888060830248960,RT @Protcivnews: Nuova #allertameteoSAR per temporali sull'isola #Sardegna  http://t.co/OTDltNPNn7,Media,['Advice'],Related and informative
828,403147621138567168,"#Sardegna, è ancora emergenza: evacuazione per Uras. http://t.co/EJXj3ZNsC2 @lanuovasardegna",Eyewitness,['Advice'],Related and informative
829,403152788550848512,RT @SaveChildrenIT: Alluvione in #Sardegna: un decalogo per la protezione dei #bambini coinvolti in #emergenze: http://t.co/eK9V9DhzEt Plea…,NGOs,['Advice'],Related and informative
830,403192487646613505,RT @luca_collodi: #alluvione #Sardegna. Protezione civile avvisato. #Governo forse troppo impegnato con ordini da #Ue a danno sovranità cit…,Outsiders,['Advice'],Related and informative
831,403272410088341504,"RT @CriticoCinema: #RT #Sardegna: rischio potabilità acqua Gestore idrico, 20 depuratori e 6 potabilizzatori fuori uso @ugocappellacci http…",Media,['Advice'],Related and informative
832,403282610644066304,RT @mim_1981: #Sardegna #allertameteoSAR #Olbia http://t.co/RuOLWaH34F,Outsiders,['Advice'],Related - but not informative
833,403456103830544384,RT @sisivabbe: La denuncia di Gasparri: A due giorni dall'alluvione la Sardegna è ancora circondata dall'acqua.,Outsiders,['Advice'],Related and informative
834,403456837833355264,Ancora allerta meteo in #Sardegna con la pioggia minacciosa! http://t.co/jXWZ7VaDoK  #allertameteoSAR #ForzaSardegna,Outsiders,['Advice'],Related and informative
835,403481978491916288,RT @CriticoCinema: #allertameteoSar riprende il #maltempo nuova #allerta della #protezionecivile proseguono i lavori #olbia #Sardegna http:…,Media,['Advice'],Related and informative
836,403482821559603200,RT @TGR_rai: Alluvione Sardegna Protezione Civile chiede sospendere invio aiuti: centri raccolta per ora sono saturi #allertameteoSAR,Media,['Advice'],Related and informative
837,403536588321591296,“@twitorino Protez Civ Sardegna chiede di sospendere l'invio di aiuti. I centri di raccolta sono ormai saturi. #AllertameteoSAR #Sardegna”,Outsiders,['Advice'],Related and informative
838,403576425808404481,"RT @AnsaSardegna: Alluvione Sardegna: ancora allerta meteo. Zone interessate Iglesiente, Campidano, Logudoro e Gallura http://t.co/XaALabwT…",Media,['Advice'],Related and informative
839,403591856682201088,"RT @CriticoCinema: #AllertameteoSAR di livello Rosso per tempeste a partire da Oggi 21 novembre 2013, 16:00  fino a Sabato #RT #Sardegna ht…",Media,['Advice'],Related and informative
840,403594771710902273,"RT @CriticoCinema: #AllertameteoSAR di livello Rosso per tempeste a partire da Oggi 21 novembre 2013, 16:00  fino a Sabato #RT #Sardegna ht…",Media,['Advice'],Related and informative
841,403611553142169601,RT @ugocappellacci: Oltre al lutto regionale decretato ieri il CDM Governo ha stabilito che domani sarà osservato lutto nazionale #Sardegna…,Outsiders,['Advice'],Related and informative
842,403624127665569792,"Abbiamo sbagliato in ciò di cui ci riteniamo più bravi. Comunicazione in tempo reale, allarme, divulgazione. Avremmo potuto #Sardegna",Outsiders,['Advice'],Related - but not informative
843,403810061127925760,22 novembre lutto nazionale per le vittime dell'alluvione Sardegna #Sardegna #luttonazionale http://t.co/Edi7eamDHS http://t.co/Sfuw8mvqND,Media,['Advice'],Related and informative
844,403817577325297664,RT @CriticoCinema: #FF  FATTE GIRARE! RISPETTO  #SARDEGNA #ALLUVIONE2013 #ALLERTAMETEOSAR CHIUNQUE VEDA QUESTO POST #RT #LUTTONAZIONALE htt…,Outsiders,['Advice'],Related and informative
845,403825164825022464,++FLASH NEWS: Numerosi temporali ad Ovest della #Sardegna++ http://t.co/KJLQe6VBCP,Media,['Advice'],Related and informative
846,403830667769036800,RT @egos23: #allertameteoSAR #sardegna Unicredit: sospendiamo le rate dei mutui - http://t.co/PXFc7tgbRK,Media,['Advice'],Related and informative
847,403855389005201408,"Sono le 13:00 - #Sardegna, è ancora allerta maltempo",Media,['Advice'],Related and informative
848,403936905269895168,Alluvione Sardegna: nuova allerta meteo http://t.co/VaNwzDcchT,Media,['Advice'],Related and informative
849,403949463028645888,RT @kikkiar: Nuova #AllertameteoSAR Allarme meteo di livello #Rosso per #Tempeste #Sardegna #RT #DIVULGATE #adesso !#alluvione http://t.co/…,Outsiders,['Advice'],Related and informative
850,404153788530823168,#alluvione #Sardegna frutto anche di sistema prot.civile debole su territorio: dopo allarme cittadini devono sapere cosa fare @RCittàFutura,Outsiders,['Advice'],Related - but not informative
851,404219953714569216,Alluvione: consigli Asl contro epidemie - Sardegna http://t.co/RoKjVH8aNW,Government,['Advice'],Related and informative
852,404549646942740480,"RT @insopportabile: Comunque in Sardegna l' #allertameteoSAR ha bisogno di ricevere informazioni dai luoghi dell'alluvione.  Su, pigroni. D…",Outsiders,['Advice'],Related and informative
853,404983690335248384,Emergenza alluvione in Sardegna Alitalia trasporta beni di prima necessità e apre una sottoscrizione http://t.co/GXeizSF9bb #aviazione #volo,Media,['Advice'],Related and informative
854,405099620898181120,RT @CriticoCinema: Non Spegnete i Riflettori sulla #SARDEGNA c'è ancora bisogno di #Aiuto #800Sfollati #AllertameteoSAR @giankaleone grazie…,Media,['Advice'],Related and informative
855,405346468267294720,"RT @MeteoWeb_eu: Alluvione Sardegna, alto rischio epidemie per le acque contaminate: “I rischi maggiori per la popolazione sono... http://t…",Media,['Advice'],Related and informative
856,405361722917392384,"Alluvione Sardegna, alto rischio epidemie per le acque contaminate http://t.co/aDxAfXbL5R",Media,['Advice'],Related and informative
857,327720667988508672,What could be the best way to avoid an incident like the one in SAVAR in BANGLADESH????????? SUGGEST..YOUR SUGGESTION is VALUABLE..,Outsiders,['Advice'],Related and informative
858,328059907507101696,সাভারের মতো ঘটনা প্রতিরোধে বাপার ৭ দাবি http://t.co/PHxQYFHb0m #বলসবদ #bangla #banglanews #bangladesh,Not applicable,['Advice'],Related and informative
859,331328809599107073,What will stop the next Bangladesh factory collapse? @hm @gap https://t.co/YxavdtotZe,Outsiders,['Advice'],Related and informative
860,331338938864250880,Find out what will stop the next Bangladesh factory collapse - and how @hm &amp; @gap can make it happen https://t.co/GmeSD0UFWQ,NGOs,['Advice'],Related - but not informative
861,331351387550142464,Find out what will stop the next Bangladesh factory collapse - and how @hm &amp; @gap can make it happen https://t.co/0jJ3aUsJgX,Outsiders,['Advice'],Related and informative
862,331444127831031809,Find out what will stop the next Bangladesh factory collapse - and how @hm &amp; @gap can make it happen https://t.co/fUzb33ztYj,Outsiders,['Advice'],Related and informative
863,331761087152263168,Find out what will stop the next Bangladesh factory collapse - and how @hm &amp; @gap can make it happen https://t.co/4iDlhmul2i,Outsiders,['Advice'],Related and informative
864,331809506201853952,Find out what will stop the next Bangladesh factory collapse - and how @hm &amp; @gap can make it happen http://t.co/J0vFd3NymJ,Media,['Advice'],Related - but not informative
865,334851983037038592,"RT @AndriaCheng: . @Abercrombie agrees to #Bangladesh safety accord, breaking from fellow U.S. retailers. http://t.co/wx2ypnZ4rX $ANF $WMT …",Outsiders,['Advice'],Related and informative
866,336493038027292673,#Bangladesh RT: “@greenhousenyt: labor &amp;human rights grps turned up pressure. H&amp;M 1st to sign landmark safety plan. http://t.co/LXtC3oZxDc”,Media,['Advice'],Related and informative
867,340671001018920960,The @ChildrensPlace has blood on its hands in Bangladesh. Tell them to compensate Rana Plaza victims now: http://t.co/fEOCLJYczK via @USAS,Media,['Advice'],Related and informative
868,346505416299122688,"RT @CrispinLim: @STcom: #Haze update: 3-hour PSI climbs to 95, says @NEAsg. #sghaze Is it an asian thing to get everything to 100?",Outsiders,['Advice'],Related and informative
869,346511372223385600,"Well where's my gas mask RT @ChannelNewsAsia: #SGHAZE: PSI reading hits 100 at 2pm, on brink of unhealthy level.",Eyewitness,['Advice'],Related and informative
870,346517055471755265,NewsInSG: Haze approaches 'unhealthy' level in Singapore: Singapore's haze situation worsened on Mo... http://t.co/ukVmx2QJQD #Singapore,Media,['Advice'],Related and informative
871,346527155372572673,RT @ChannelNewsAsia: #Haze reaches ‘unhealthy’ level in #Singapore. PSI is 105 at 3pm. #SGHAZE,Media,['Advice'],Related and informative
872,346553466254143488,"My throat dun feel good! @STcom: #Sghaze update: PSI is 111 at 4pm, in the unhealthy range",Eyewitness,['Advice'],Related and informative
873,346555487879299072,"RT @STcom: #Sghaze update: PSI is 110 at 5pm, in the unhealthy range @NEAsg",Media,['Advice'],Related and informative
874,346557555692158976,RT @ch8sg: The haze is pretty bad. Do take care of yourselves and try to stay indoors. #SGHAZE,Media,['Advice'],Related - but not informative
875,346561011781873665,"RT @ChannelNewsAsia: #SGHAZE UPDATE: PSI at 5pm is 110, which is in the unhealthy range.",Media,['Advice'],Related and informative
876,346562731467476992,so between the haze and dengue everyone should stay locked up inside and all work should be cancelled do you concur? #singapore,Eyewitness,['Advice'],Related - but not informative
877,346572856529915905,"RT @STcom: #SgHaze update: PSI is 111 at 6pm, in the unhealthy range @NEAsg",Media,['Advice'],Related and informative
878,346576530715062273,RT @wordlesssong: RT ChannelNewsAsia: PSI now at 111. KarenTa30387079 sent us these before &amp; after picture of haze in Singapore #SGHaze htt…,Media,['Advice'],Related and informative
879,346589038129582081,RT @ChannelNewsAsia: PSI in Singapore is 117 as of 7pm. MAP shows #SGHaze situation in relation to forest fires in Indonesia http://t.co/jD…,Media,['Advice'],Related and informative
880,346603395257339904,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,['Advice'],Related and informative
881,346604326380249088,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,['Advice'],Related and informative
882,346604682879328256,"Its 140 PSI now, Stay indoor, stay healthy! #singapore #sghaze",Eyewitness,['Advice'],Related and informative
883,346606134116900864,"“@STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006” psi pls",Media,['Advice'],Related and informative
884,346610517177143296,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,['Advice'],Related and informative
885,346614883447607296,RT @pesonaSingapore: The PSI Reading @ 8pm from NEA is 140 (Avoid heavy outdoor activity!) Advisory: http://t.co/dUgfeMaYjP #sghaze #singap…,Media,['Advice'],Related and informative
886,346615265108312065,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,['Advice'],Related and informative
887,346617601327243264,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,['Advice'],Related and informative
888,346617781699096576,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,['Advice'],Related and informative
889,346629982925242369,RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.,Media,['Advice'],Related and informative
890,346630360433561600,RT @ChannelNewsAsia: #SGHaze: PSI now at 155 as of 10pm. Here's the health advisory from @NEAsg http://t.co/tvG4bIYZYO,Media,['Advice'],Related and informative
891,346631086035570688,RT @ChannelNewsAsia: #SGHaze: PSI now at 155 as of 10pm. Here's the health advisory from @NEAsg http://t.co/tvG4bIYZYO,Media,['Advice'],Related and informative
892,346637171974881281,RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.,Media,['Advice'],Related and informative
893,346645896102023168,"RT @TODAYonline: #sghaze update: 3-hour PSI dips to 150 at 11pm, from 155 at 10pm http://t.co/Yf721cj9FB",Media,['Advice'],Related and informative
894,346658948776079361,RT @iisjong: Highest PSI recorded in SG was 227 back in 1997. Let's hope history don't repeat itself. #sghaze,Eyewitness,['Advice'],Related and informative
895,346673230402170880,RT @TODAYonline: #sghaze update: 3-hour PSI is at 145 at 12am http://t.co/Yf721cj9FB,Media,['Advice'],Related and informative
896,346685062521159680,"RT @TODAYonline: #sghaze update: 3-hour PSI dips to 150 at 11pm, from 155 at 10pm http://t.co/Yf721cj9FB",Media,['Advice'],Related and informative
897,346823856260001794,"RT @ChannelNewsAsia: #SGHAZE: 10am PSI is 121 in #Singapore, in unhealthy range. Authorities advising children, older adults to stay indoors",Media,['Advice'],Related and informative
898,346832311947509760,"RT @ChannelNewsAsia: #SGHAZE WATCH: 11am PSI is 123 in #Singapore, in unhealthy range. Children and older adults advised to stay indoors",Media,['Advice'],Related and informative
899,346848757821882368,"RT @impzzzz: Haze in Singapore reaches 'unhealthy' level, worst in 16 years - Yahoo! News Singapore http://t.co/8HRJDesPUi via @yahoosg",Media,['Advice'],Related and informative
900,346889941709627393,RT @STcom: #SGHaze update: PSI is 90 at 3pm @NEAsg,Media,['Advice'],Related and informative
901,346998406406877188,People in Singapore can get sick because of the haze. They are advised to stay indoors. Seriously? We breathe pollution everyday in the PH!,Eyewitness,['Advice'],Related - but not informative
902,347006467850764288,10pm PSI: 122. Unhealthy for sensitive groups. #haze #sghaze,Eyewitness,['Advice'],Related and informative
903,347157727023353856,"19th June 2013 #Sghaze PSI Update: 6am 77, 7am 78, 8am 80, 9am 84.",Media,['Advice'],Related and informative
904,347173791203467264,RT @STcom: RT @NEAsg: 3-hour PSI is 91. Issued 10am. http://t.co/gHgrKx1GOJ #SGHaze,Media,['Advice'],Related and informative
905,347203851813789696,"RT @TODAYonline: 3-hour PSI reading soars from 103 at 11am to 124 at 12 noon, according to @NEAsg #sghaze http://t.co/ZFs7OTtbvh",Media,['Advice'],Related and informative
906,347207421149736962,"Stay indoors peep, be safe #haze #lunchout #work #mask #superhero #singapore @ Duke-NUS Graduate… http://t.co/vwBEVpiAy9",Eyewitness,['Advice'],Related - but not informative
907,347222298341814273,RT @STcom: RT @NEAsg: 3-hour PSI is 152. Issued 1pm. http://t.co/gHgrKx1GOJ #SGHaze #Haze,Media,['Advice'],Related and informative
908,347235518779625472,"RT @ChannelNewsAsia: #SGHaze PSI hits 170 at 2pm, highest reading so far.",Media,['Advice'],Related and informative
909,347235678196744193,"3-hour PSI reading hits highest level this past week: 170 as of 2pm, according to @NEAsg #sghaze http://t.co/ZFs7OTtbvh",Media,['Advice'],Related and informative
910,347249586471055360,“@STcom: #SGHaze update: PSI is 172 at 3pm @NEAsg” LOL same height at you hope you feel proud @GabUlmann,Media,['Advice'],Related and informative
911,347256507110395905,a #hazy singapore :( #psi reached 170  keep yourselved protected by taking supplements and by wearing… http://t.co/GGutD1GYM0,Not applicable,['Advice'],Related and informative
912,347258079970205696,RT @ChannelNewsAsia: #SGHaze PSI is 172 at 3pm.,Media,['Advice'],Related and informative
913,347268938993909760,"RT @mrbrown: http://t.co/UxAmMUw3iD Air Quality Index updates: 169 in Central, 181 in N, 176 in S, 98 in W, and 174 in E. #sghaze",Eyewitness,['Advice'],Related and informative
914,347304045314195456,#sghaze east area doesnt look good. http://t.co/VMvIi0nBOa,Eyewitness,['Advice'],Related and informative
915,347327671837016064,"RT @TODAYonline: #sghaze: 3-hour PSI of 190 at 8pm is highest reading this week, worst since 1997 http://t.co/ZFs7OTtbvh",Media,['Advice'],Related and informative
916,347327969661960192,"RT @ChannelNewsAsia: #SGHaze: PSI reading hits 190 at 8pm, the highest reading so far.",Media,['Advice'],Related and informative
917,347328359698661376,"RT @TODAYonline: #sghaze: 3-hour PSI of 190 at 8pm is highest reading this week, worst since 1997 http://t.co/ZFs7OTtbvh",Media,['Advice'],Related and informative
918,347332411421503488,"RT @fluffycl0ud: @TODAYonline: #sghaze: 3-hour PSI of 190 at 8pm is highest reading this week, worst since 1997 http://t.co/v1y75zvrvH",Media,['Advice'],Related and informative
919,347332671455768576,RT @STcom: #SGHaze update: PSI is 190 at 8pm @NEAsg,Media,['Advice'],Related and informative
920,347333879427895296,"RT @TODAYonline: #sghaze: 3-hour PSI of 190 at 8pm is highest reading this week, worst since 1997 http://t.co/ZFs7OTtbvh",Media,['Advice'],Related and informative
921,347339348796121088,RT @STcom: #SGHaze update: PSI is 290 at 9pm @NEAsg,Media,['Advice'],Related and informative
922,347339441045647360,"RT @ChannelNewsAsia: #SGHaze: PSI reading hits 190 at 8pm, the highest reading so far.",Media,['Advice'],Related and informative
923,347339936007077888,RT @YahooSG: #Singapore PSI reading at 8pm: 190. in the unhealthy range. #sghaze #haze Here in Tanjong Pagar: http://t.co/kZtkjW76eK,Media,['Advice'],Related and informative
924,347340007276691457,RT @STcom: #SGHaze update: PSI is 290 at 9pm @NEAsg,Media,['Advice'],Related and informative
925,347340057646080000,RT @ChannelNewsAsia: BREAKING #SGHaze PSI hits 290!,Media,['Advice'],Related and informative
926,347340208641028096,RT @TODAYonline: #sghaze update: air quality is at very unhealthy levels at 290 at 9pm  http://t.co/aTb34rgTG6,Media,['Advice'],Related and informative
927,347340439302574081,RT @RidhwanAzman: Omg PSI is 290. I want my Mummy now :'( #sghaze,Eyewitness,['Advice'],Related and informative
928,347340573507719169,RT @ChannelNewsAsia: BREAKING #SGHaze PSI hits 290!,Media,['Advice'],Related and informative
929,347341110416384000,RT @STcom: #SGHaze update: PSI is 290 at 9pm @NEAsg,Media,['Advice'],Related and informative
930,347342112842457089,RT @dilysho: @ChannelNewsAsia: BREAKING #SGHaze PSI hits 290!,Media,['Advice'],Related and informative
931,347342444188270592,RT @tengkiat: 290. #PSI #sghaze #thanksIndonesia,Eyewitness,['Advice'],Related and informative
932,347343136248434688,RT @zoeraymond: #sghaze: 3-hour PSI of 290 at 9pm is highest reading this week!,Eyewitness,['Advice'],Related and informative
933,347343283053285377,RT @STcom #SGHaze update: PSI is 290 at 9pm @NEAsg,Media,['Advice'],Related and informative
934,347345011085557761,RT @TODAYonline: #sghaze: the 3-hour PSI at 290 at 9pm has exceeded the 1997 high of 226. Here's a picture of NEA's health advisory http://…,Media,['Advice'],Related and informative
935,347345564763045890,Thick haze in singapore hits 290.wtf,Eyewitness,['Advice'],Related - but not informative
936,347345950630608896,RT @xinmsn_ch: [最新] 截至9点，本地空气污染指数狂飆，达290点，属于非常不健康水平！公众请多留意！#sghaze,Media,['Advice'],Related and informative
937,347350006509993986,RT @ch8sg: #PSI hit 190 as of 8pm. Remember to drink more water. #SgHaze,Media,['Advice'],Related and informative
938,347351113823035394,RT @dk: There is a slight possibility that the PSI Index will cross the 300 mark at 10pm. Lets wait and see.... #sghaze,Not applicable,['Advice'],Related and informative
939,347355110982160384,"RT @MuhammadDzuhair: 290, ootd for tonight. #sghaze http://t.co/PustnXG4MW",Eyewitness,['Advice'],Related and informative
940,347357598225428480,"Haze in Singapore hits historical high, PSI at 290 http://t.co/AKFXumM8X7 via @sharethis",Not applicable,['Advice'],Related and informative
941,347367215730933761,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
942,347367341555851265,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
943,347367391925256192,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
944,347367761024004096,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
945,347367844884918272,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
946,347367949759299584,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
947,347368054587535362,RT @TODAYonline: #sghaze update: Air quality has entered the hazardous level for the first time in S'pore history. 3-hour PSI is at 321 at …,Media,['Advice'],Related and informative
948,347368121721556992,RT @MakKauTakAjar: @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Eyewitness,['Advice'],Related and informative
949,347368381760016386,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
950,347368507584958465,They have exceeded 500 PSI this hour already. (3 hour average of 321) #sghaze,Not applicable,['Advice'],Related and informative
951,347368809600004096,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
952,347368864113364992,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
953,347368973165268992,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
954,347369753297428481,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
955,347369954628222976,RT @ChannelNewsAsia: #SGHaze PSI in Singapore goes down from record 321 at 10pm to 282 as of 11pm,Media,['Advice'],Related and informative
956,347370084664225792,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
957,347370109796491265,RT @ChannelNewsAsia: #SGHaze PSI in Singapore goes down from record 321 at 10pm to 282 as of 11pm,Media,['Advice'],Related and informative
958,347370151760506881,RT @ChannelNewsAsia: #SGHaze PSI in Singapore goes down from record 321 at 10pm to 282 as of 11pm,Media,['Advice'],Related and informative
959,347370348871835649,"singapore haze PSI at 321 very unhealthy level, if keep increasing will be quite hazardous to health",Eyewitness,['Advice'],Related and informative
960,347370881565196288,RT @ChannelNewsAsia: BREAKING: #SGHaze PSI hits new all-time record of 321 as of 10pm. In hazardous range for 1st time in Singapore histo…,Media,['Advice'],Related and informative
961,347371267436982272,RT @TODAYonline: #sghaze update: Air quality has entered the hazardous level for the first time in S'pore history. 3-hour PSI is at 321 at …,Media,['Advice'],Related and informative
962,347371326144651266,RT @STcom: #SGHaze update: PSI is 321 at 10.55pm @NEAsg,Media,['Advice'],Related and informative
963,347372467012124673,RT @ChannelNewsAsia: #SGHaze PSI in Singapore goes down from record 321 at 10pm to 282 as of 11pm,Media,['Advice'],Related and informative
964,347372714488631298,RT @MMahadhirBinMZ: Ameen. #haze #sg #290 http://t.co/LCZ7g1LQ6S,Eyewitness,['Advice'],Related and informative
965,347374002131574785,RT @konghee: Singapore haze at PSI 321 now (10 PM reading)!,Not applicable,['Advice'],Related and informative
966,347374316704370688,"RT @WorldwideELFs: All the ELFs in Singapore, Indonesia and Malaysia affected by the really bad haze, please take care and drink more water…",Eyewitness,['Advice'],Related - but not informative
967,347374320877715458,"RT @SlickScribe: Latest PSI is 321 which is considered hazardous by the NEA, the Merlion is already prepared.  #SGHaze http://t.co/VKzULedY…",Media,['Advice'],Related and informative
968,347377651163480064,"400letsgo RT @ChannelNewsAsia Minister Vivian Balakrishnan on #SGHaze: We expect situation to worsen overnight, 173 hotspots detected today",Media,['Advice'],Related and informative
969,347380121600135169,"Duh. RT @ChannelNewsAsia: Minister Vivian: We will keep cloud seeding option open, but for cloud seeding to work, we need clouds #SGHaze",Media,['Advice'],Related and informative
970,347381698658439169,RT @ChannelNewsAsia: Envt Minister Vivian Balakrishnan: Expect PSI to be beyond 200 Thurs #SGHaze,Media,['Advice'],Related and informative
971,347386362724499456,RT @STcom: #SGHaze update: PSI is 282 at 11pm @NEAsg,Media,['Advice'],Related and informative
972,347387713302970368,RT @STcom: #sghaze update: #Haze taskforce convened as PSI soared to record level http://t.co/cjjZcyVdk1,Media,['Advice'],Related - but not informative
973,347390661898674177,"RT @ChannelNewsAsia: Envt Minister Vivian: Depending on seriousness of #SGHaze situation, Ministry of Manpower may issue stop-work order",Media,['Advice'],Related and informative
